DudsonZ	54	9113	99.03	91694 	83	966	528
Emperorpenguin83	55	9085	99.18	107942 	193	2,359	975
Mathi	56	9061	99.04	68068 	24	472	481
oxycodone	57	9056	97.65	188887 	62	1,185	1,035
Runa	58	9043	99.04	44202 	236	831	630
DenObscure	59	9037	98.59	101052 	135	1,907	962
SilveRain	60	9034	98.56	91136 	670	1,719	603
zeluaR	61	9028	99.17	141419 	472	2,256	96
AmaiHachimitsu	62	9013	98.86	192730 	82	1,583	502
Meltina	63	9013	99.12	98293 	157	1,782	704
Gokuri	64	8996	99.06	100755 	188	1,506	1,020
harunaruna	65	8973	98.56	112012 	133	1,240	626
[HALLO]	66	8925	99.44	80896 	72	918	681
Smoothie_World	67	8920	98.84	69237 	94	773	1,287
-HERO-	68	8911	98.86	147306 	136	795	656
MetoA	69	8906	98.67	59164 	90	976	696
ArtxE	70	8900	98.01	121849 	28	1,399	869
Yellow	71	8897	98.80	85101 	74	978	442
-MoeYandere-	72	8894	98.40	85735 	17	1,158	649
FunOrange	73	8869	99.18	63988 	140	945	726
Fedora_Goose	74	8857	98.41	121492 	58	1,187	588
Loli_Silica	75	8853	98.40	84348 	212	2,791	787
Mayoi_Hachikuji	76	8838	98.72	129946 	78	1,201	1,128
MouseEasy	77	8832	98.58	101319 	216	1,293	938
imagaK	78	8809	98.73	92236 	233	2,215	833
Pittigbaasje	79	8801	99.08	57720 	77	1,073	457
Yakisoba_Pan	80	8787	98.96	143476 	430	1,433	929
Ritzeh	81	8780	98.85	77999 	91	1,533	652
Spook	82	8774	98.24	82369 	102	905	986
Bubbleman	83	8764	98.80	55647 	60	575	915
Yazone	84	8757	99.12	77381 	145	1,256	871
Splinter572	85	8753	98.88	172949 	668	1,626	651
Seouless	86	8752	98.70	134001 	56	1,323	716
Satoruu	87	8734	99.41	47613 	267	1,134	592
Kaoru	88	8734	99.26	138953 	271	3,593	2,415
AtHeoN	89	8732	98.98	110271 	81	1,590	627
sayonara-bye	90	8731	98.82	107260 	179	2,238	699
BDDav	91	8729	99.37	109582 	406	1,591	277
FlowR	92	8728	99.22	114097 	110	1,062	713
-Konpaku-	93	8717	98.90	66634 	60	906	820
jackylam5	94	8712	98.40	93105 	126	1,876	700
hshs	95	8695	99.09	128092 	209	1,958	822
waaiiru	96	8684	98.30	123440 	87	1,237	1,103
Doomsday	97	8681	98.28	242848 	891	6,224	1,080
pyon	98	8668	98.67	90990 	246	1,848	690
My_Aim_Trash	99	8664	99.34	145690 	197	1,531	1,482
Broodich	100	8662	99.05	166983 	430	2,422	1,730
uyghti	101	8659	98.81	110528 	99	811	792
Shelbis	102	8657	98.69	56412 	34	654	655
Firstus	103	8651	98.85	62248 	140	2,046	1,087
Akiko-	104	8640	97.82	109518 	162	2,047	419
Plz_Enjoy_Game	105	8639	97.83	76704 	289	2,644	1,899
Reifos	106	8632	99.49	63818 	267	1,069	154
Touchette	107	8630	98.07	57676 	43	1,014	472
Sooki	108	8624	98.43	110627 	22	957	1,036
Red_Pixel	109	8618	99.06	69068 	30	532	556
SoMad	110	8613	98.84	86107 	39	1,468	1,325
eoehd1ek	111	8608	97.95	66422 	251	1,841	446
-_Phantasma_-	112	8602	98.15	70866 	134	1,341	916
OhAHO	113	8577	98.67	159607 	199	1,582	1,285
fabriciorby	114	8576	98.94	84906 	696	1,303	65
Sheba	115	8572	99.22	103410 	1,391	1,662	0
ThePooN	116	8560	98.39	60324 	36	562	414
cmnk	117	8555	98.77	72366 	99	906	805
Identical	118	8553	99.40	49275 	105	697	513
Qu1z	119	8548	97.73	60356 	34	531	794
Aireu	120	8529	98.54	103648 	375	1,545	375
Neta	121	8524	99.04	85744 	237	2,951	188
MarthXT	122	8524	98.21	92275 	320	1,646	1,167
Alumetorz	123	8521	99.30	89173 	89	1,127	502
Mira-san	124	8519	98.46	64925 	154	950	203
Sinch	125	8517	98.79	94356 	540	3,756	632
[_DANIEZ_]	126	8513	98.34	117682 	205	2,411	542
Small_K	127	8497	98.67	109563 	267	3,675	638
MrPotato	128	8490	99.07	110877 	117	1,288	812
Saimonea	129	8475	98.89	55528 	158	521	148
Lexalia	130	8475	98.64	61997 	99	1,028	525
W3SON	131	8469	98.89	42570 	120	1,540	928
Hyppyri	132	8467	98.87	100174 	75	972	1,213
Piggey	133	8458	98.87	88508 	82	1,297	513
ExLeaF	134	8454	98.35	67132 	52	640	529
-_G_I_D_Z_-	135	8450	98.47	118813 	151	1,704	730
Clarity	136	8445	98.93	72773 	238	1,213	275
Myst1k	137	8445	98.96	71448 	88	1,056	815
Cinia_Pacifica	138	8444	98.38	53357 	60	1,368	430
Cien	139	8444	98.58	106345 	271	2,673	432
OsunMoM-	140	8443	98.89	63429 	125	1,173	492
Twintail	141	8441	99.20	88815 	2,047	1,076	79
Enon	142	8428	99.20	94840 	162	1,680	918
Tosino_Kyoko	143	8424	98.81	53397 	177	1,403	581
Effole	144	8411	98.35	40858 	24	499	441
Dunois	145	8401	99.18	78227 	125	1,117	930
Arcadeas	146	8401	99.25	78059 	35	660	714
Puffydaddy	147	8401	99.13	66195 	24	706	1,215
TheKid217	148	8396	99.46	73762 	454	1,130	796
Castiel	149	8395	98.88	46362 	180	2,283	865
cptnXn	150	8373	99.19	98582 	97	1,138	562
thelewa	151	8358	99.37	166612 	902	3,837	838
My_Not	152	8344	98.48	111295 	136	2,400	1,423
Emula	153	8333	98.87	83286 	103	1,800	537
La_Valse	154	8327	98.54	43928 	345	4,154	453
scuoa	155	8325	99.28	59856 	155	1,533	867
[ZN]	156	8324	98.71	134954 	44	1,197	1,078
xElectroGH	157	8318	98.87	57941 	105	772	639
[_Jewel_Yuki_]	158	8318	97.66	67209 	35	730	774
karalis	159	8314	98.44	66528 	42	922	696
Anzu_Takakura	160	8303	98.99	73564 	14	358	476
SpringLane	161	8294	98.37	65728 	65	2,296	633
Sequence	162	8291	96.34	49021 	43	984	380
-Zelos-	163	8288	98.89	75377 	189	1,527	997
[TAKA]	164	8286	99.11	64213 	94	1,424	584
MiruHong	165	8285	99.16	102294 	252	699	361
Auji	166	8283	98.12	80225 	15	838	821
Flaven	167	8279	99.41	100034 	100	799	793
ReaL_motion	168	8270	99.24	112279 	94	1,698	993
KevEz	169	8265	98.90	65437 	12	684	402
Natalia	170	8259	99.03	36476 	124	1,180	987
CookieNia	171	8258	97.49	70002 	73	906	704
Monko2k	172	8252	98.77	35885 	45	798	973
ithgyu	173	8248	99.20	46557 	28	783	928
Far_Q	174	8246	98.71	119916 	46	1,548	770
Toushi	175	8242	99.10	72457 	48	840	774
fieryrage	176	8239	98.19	37896 	49	878	574
Sebu	177	8233	98.51	124226 	17	829	655
yellowy246	178	8227	98.84	74377 	137	816	660
-GN	179	8217	97.35	102381 	107	1,058	605
-SoMoE-	180	8209	98.42	88834 	37	708	265
FriendoFox	181	8208	99.11	79316 	113	817	776
Constelletion	182	8208	98.83	141145 	80	1,237	926
Astana	183	8206	98.96	66789 	14	595	484
Shirone	184	8199	98.82	79466 	104	1,102	498
Kuronora	185	8197	98.78	109885 	108	1,536	766
-Kazuki-	186	8196	99.08	104798 	471	1,378	912
xsrsbsns	187	8196	99.11	77402 	1,788	3,061	290
[_Zane_]	188	8185	97.80	100170 	89	1,696	801
Crystal-	189	8179	98.13	61109 	240	2,157	918
Bauxe	190	8164	98.45	76015 	145	2,395	803
Mercurius	191	8162	99.34	195664 	1,507	4,727	456
Koni_Kinmo	192	8160	98.73	40113 	52	963	1,112
Cerkie	193	8152	99.16	114340 	301	1,178	896
GSBlank	194	8143	98.76	82605 	39	2,015	1,349
w1sp	195	8141	97.67	16671 	15	382	450
a_loli	196	8140	98.81	93147 	9	715	492
B_e_N_i	197	8138	99.15	153996 	508	2,346	742
Elscar	198	8135	99.45	93217 	420	1,139	218
uvrv	199	8134	98.60	60719 	52	1,154	498
Saizu	200	8132	99.11	79678 	33	908	1,010
Azerite	201	8116	98.75	40224 	21	274	586
GGBY	202	8112	98.62	176650 	1,483	12,267	192
legekka	203	8107	98.97	47966 	135	708	679
Mizarr	204	8103	96.96	55555 	59	710	483
moca	205	8099	99.00	30508 	223	1,205	389
Zodiaack	206	8089	98.96	79556 	121	2,345	1,673
[Chiyo]	207	8088	97.79	78694 	207	1,508	675
Chidori	208	8079	99.45	32794 	97	482	221
TaNaBaTa	209	8078	98.83	103398 	182	1,717	1,314
renoxz	210	8077	99.37	80222 	83	698	1,064
WORSTPOLACKEU	211	8076	98.36	62797 	27	675	611
Amamiya	212	8071	99.22	60280 	346	1,076	435
Dumii	213	8069	97.42	84806 	61	927	1,299
Avenging_Goose	214	8068	98.98	39258 	42	501	440
Yuiteru	215	8068	98.47	79810 	47	753	369
Ceptin	216	8067	97.20	54378 	33	408	565
yuilemo	217	8064	98.94	24301 	58	773	490
Maffe	218	8052	99.03	47090 	79	889	833
Resia	219	8037	97.07	67227 	43	1,379	697
-Archangel-	220	8036	98.30	90568 	174	1,857	1,026
Broccoly	221	8031	97.97	76280 	25	1,099	848
koki	222	8029	97.86	94027 	72	911	785
Tetla	223	8028	98.81	108965 	545	1,175	239
ChronoTrig	224	8026	98.54	113820 	112	1,256	702
Zekker	225	8010	98.95	34893 	292	207	229
Chewin	226	8007	99.11	145073 	424	5,815	850
Moose	227	8004	98.63	42318 	2	275	339
Shounen_X	228	8001	98.77	12548 	39	443	335
Aphromoo	229	8000	98.93	51200 	146	1,373	1,103
Stoof	230	8000	99.04	52066 	63	662	910
Guy	231	7996	99.28	143932 	1,521	3,258	836
Dalis	232	7986	98.31	134682 	58	1,342	1,077
-_Angel_Dust_-	233	7983	98.84	92205 	185	2,337	556
Regnall	234	7982	99.41	107432 	405	2,065	629
Slizzer	235	7978	98.87	74776 	102	1,902	1,159
Jameslike	236	7959	98.81	45205 	63	990	456
Sakke	237	7956	98.44	53660 	13	287	179
Urania	238	7955	98.93	76518 	27	573	644
wobeinimacao	239	7947	98.88	160811 	93	3,757	295
Risiing	240	7940	99.28	70031 	106	838	405
Toke	241	7936	99.08	246767 	79	1,317	1,362
momotayan	242	7935	98.87	34794 	190	1,499	373
Apraxia	243	7934	98.95	73951 	73	604	1,010
gejutel	244	7934	98.39	97185 	29	611	551
oohily	245	7933	98.77	76124 	99	2,889	951
Jesus[Krists]	246	7932	98.65	67950 	31	758	564
Karthy	247	7924	98.65	45865 	60	841	1,289
SpajdeR	248	7924	99.11	96316 	172	1,399	458
Yuria	249	7922	99.37	104952 	2,190	1,538	982
Tiger_Claw	250	7921	98.02	99749 	36	865	981
Bowlglet	251	7920	98.75	62140 	47	754	517
younited	252	7917	99.29	35230 	39	611	235
Woffel	253	7910	99.43	64722 	82	480	1,148
Mrotaku	254	7904	98.99	57218 	57	894	504
kawaine	255	7898	98.08	51985 	7	228	321
Rekaru	256	7897	99.44	68525 	203	1,074	621
Jonimay	257	7892	98.27	107235 	88	1,332	1,156
Alieen	258	7892	98.74	66413 	7	517	512
Adamqs	259	7891	98.58	100672 	119	1,287	680
Nakano-	260	7889	98.98	138603 	594	2,872	134
Zinkon	261	7889	99.01	53968 	96	1,788	2,064
Pray	262	7884	94.93	82981 	15	1,833	578
[Lunatic_Bell]	263	7883	98.45	106133 	20	931	411
mniminwoo	264	7881	99.02	92967 	87	991	962
Warrock	265	7880	99.12	75548 	186	1,242	1,158
Kyle	266	7876	98.54	88730 	8	785	905
Satella	267	7873	99.26	138288 	81	406	350
Veth	268	7872	99.35	68582 	114	572	554
Mafham	269	7870	98.27	48838 	108	709	345
eLy	270	7857	98.74	173206 	222	3,791	1,603
Aden	271	7857	98.50	75408 	25	842	867
FrostxE	272	7854	99.01	109610 	658	4,017	624
Koba	273	7845	99.44	137204 	243	919	751
MeiMei	274	7842	98.54	29359 	11	359	274
Xbox	275	7839	99.15	89450 	140	1,747	819
Desired	276	7838	99.09	32964 	32	755	421
Riven	277	7834	99.20	124488 	57	870	808
Worne	278	7822	99.34	125863 	944	2,844	308
Dungeon	279	7821	98.79	147974 	212	2,461	500
-Marika	280	7811	98.89	100911 	105	1,481	972
Kafuu_Chino	281	7809	99.02	75231 	45	822	415
Univer_Page	282	7806	97.82	31244 	91	546	454
mrspazzaneve17	283	7804	98.97	46796 	235	1,074	537
Kyoko	284	7802	98.94	73929 	227	524	418
nycto	285	7799	98.32	112222 	30	832	846
Ashtar	286	7799	99.03	63360 	99	1,718	185
moguosu	287	7798	96.56	27324 	29	643	558
Sakurai_MomokaP	288	7788	98.57	71467 	238	2,181	966
DJ_Fuduji	289	7786	96.20	77327 	23	1,190	420
-_Tea_-	290	7783	96.93	92143 	15	395	650
Zavarka	291	7781	98.67	100500 	380	1,404	785
Toshinou_Kyouko	292	7780	98.43	64625 	136	2,307	616
Van_Darkholme	293	7779	98.75	68924 	69	1,165	715
Dzui	294	7778	98.97	18640 	216	641	275
saikurondark	295	7775	98.83	65667 	8	355	265
NuHaru	296	7774	97.51	34419 	16	928	651
Shiawase	297	7773	98.86	94662 	232	3,329	1,186
Hanatan	298	7771	98.86	99891 	111	1,858	328
Potofu	299	7766	99.56	68901 	1,377	1,338	21
[_G_h_o_s_t_]	300	7760	98.75	52767 	117	1,195	1,126
Myko	301	7755	98.82	37540 	15	421	520
Another6_4	302	7755	97.24	133858 	29	1,292	732
Lolisim	303	7753	99.37	63876 	191	928	440
Koalazy	304	7753	96.42	99858 	329	2,396	415
Yacos	305	7743	98.05	82670 	18	782	1,614
fartownik	306	7738	98.95	234847 	121	2,288	1,040
window_99	307	7735	99.46	10539 	22	167	413
schlafen	308	7734	99.07	123139 	321	1,562	851
ebc123	309	7729	98.61	134084 	38	1,042	866
Danidesu	310	7728	98.53	48901 	29	419	655
Rizer	311	7724	99.34	59297 	933	2,397	367
little_Agile	312	7724	99.41	79685 	703	2,947	665
quickly_die	313	7713	99.39	74516 	142	1,458	963
[_AeonLust_]	314	7711	99.13	58494 	79	1,705	831
lndex	315	7710	98.71	67678 	80	1,175	598
-_Aoba_-	316	7710	98.13	16886 	35	302	161
rafalbrew	317	7706	98.97	57168 	34	917	653
Komaa	318	7700	98.37	89449 	201	636	98
FllareA	319	7695	98.60	91056 	21	1,119	967
shortpotato	320	7690	99.11	36827 	137	1,187	711
QonQuest	321	7685	99.09	101542 	160	2,284	893
callmebatya	322	7676	98.80	83572 	64	1,168	706
ToLove	323	7673	98.89	45746 	111	705	356
TobiGH3	324	7669	98.33	43022 	29	693	467
Prograf	325	7664	98.67	50254 	115	1,054	686
Commy	326	7663	98.95	84801 	341	1,233	177
diciestaking	327	7662	99.06	50367 	65	1,113	593
Sablestars	328	7655	99.46	57422 	37	746	347
5231_Kinoko	329	7653	99.42	217932 	684	6,879	1,218
HenBurgaaa	330	7651	99.37	51522 	1,264	1,491	440
PeteX	331	7650	98.25	88660 	120	1,765	998
OuO	332	7649	99.05	118554 	783	4,995	864
Prosternick	333	7648	98.93	69625 	208	1,225	1,399
Xytox	334	7643	98.96	83317 	266	2,208	651
Rampax	335	7638	97.90	100043 	11	639	1,159
Zog	336	7635	99.13	87678 	95	861	782
Rekia	337	7634	98.19	41875 	14	522	384
ffury	338	7633	99.26	62421 	385	1,167	464
NNAisle	339	7633	99.09	39981 	23	395	574
-cr1mmy-	340	7631	99.15	300003 	1,912	5,515	1,086
Ruchika	341	7631	99.33	137374 	729	2,060	903
unberlin	342	7631	98.94	103273 	38	946	1,158
Sam	343	7628	97.80	92069 	41	805	537
Afrodafro	344	7625	98.97	59515 	49	470	508
mugio3	345	7624	99.76	106871 	1,172	972	25
Blackskyline	346	7618	98.45	39681 	21	739	647
-Kupo-	347	7618	98.04	44672 	59	959	995
Chronomarly	348	7617	99.20	61746 	170	511	190
My_Angel_Kaoura	349	7616	98.87	49768 	45	841	1,197
MatsumotoRise	350	7616	98.86	45907 	83	1,520	962
WhiteCat	351	7615	98.49	42476 	38	399	219
xiAmME	352	7615	99.37	107926 	171	1,407	545
Tonarinototoro	353	7613	98.87	103866 	56	1,494	1,233
No01	354	7610	98.24	132110 	168	1,710	876
Nitro	355	7609	99.51	155978 	366	2,036	879
JappyBabes	356	7609	99.30	123891 	106	1,588	703
Ignite	357	7599	98.97	98168 	144	1,028	814
mmaasslloo	358	7597	99.14	88613 	95	1,026	712
Haynoru	359	7595	99.14	101863 	65	2,594	1,481
muchy	360	7595	99.35	67552 	128	1,705	739
Banana-	361	7595	98.74	50336 	85	600	454
Mayzel	362	7592	99.25	153957 	560	3,523	804
Draq	363	7589	98.50	48354 	93	1,155	445
AntoN	364	7589	99.13	90353 	154	1,559	1,954
Nakocchi	365	7586	98.67	48815 	301	1,542	1,129
Hydra	366	7583	98.71	45480 	45	1,577	556
My_Angel_Albedo	367	7582	98.70	78653 	502	3,643	1,100
wavezz	368	7582	99.03	60775 	247	1,397	607
kaminogi	369	7581	98.39	36244 	53	862	527
UoooooN	370	7579	98.82	51213 	138	1,023	850
serea	371	7578	99.44	195911 	1,056	2,022	109
Doma_Umaru	372	7574	98.31	108568 	82	2,249	890
Andrew	373	7573	99.50	124436 	1,472	2,547	864
Keen	374	7572	99.34	32602 	80	650	248
Oxia	375	7568	99.09	67767 	153	1,775	1,524
Konomi	376	7567	99.31	50399 	62	208	261
Kalvin	377	7565	98.29	84177 	61	288	513
punikidesu-	378	7564	99.07	104170 	415	1,788	421
wlkkk	379	7560	98.73	86638 	48	779	613
Akcel	380	7559	98.88	64151 	41	644	366
benjacala	381	7559	99.06	121288 	87	1,700	969
Liya	382	7558	99.01	31156 	152	1,749	866
Silleth	383	7558	99.26	103038 	127	1,707	677
Fataliis	384	7557	99.29	68835 	108	918	570
-Lucy-	385	7556	98.72	46309 	77	1,332	649
Kardet	386	7554	98.77	74841 	159	1,813	1,089
Akane-Yuki	387	7554	98.52	39250 	69	860	459
Y_o_u_Y_o_u	388	7553	99.20	66134 	66	615	731
Shockwave000	389	7550	98.89	131573 	361	4,820	1,161
FayeurS	390	7549	99.49	63643 	523	1,982	216
IasiS	391	7547	98.69	138083 	110	2,081	491
VINXIS	392	7544	98.66	62541 	29	800	975
N_a_n_o	393	7538	99.28	135374 	746	4,654	191
Haganenno	394	7534	99.36	61432 	125	641	569
[C_u_r_i]	395	7533	98.85	52261 	118	868	544
GHAngeloid	396	7530	99.17	111139 	122	1,884	706
XII	397	7527	97.45	76313 	194	1,395	1,571
Celis	398	7527	99.11	142214 	259	1,551	793
zxxzxxz	399	7524	98.81	65912 	74	1,359	625
Tengu	400	7515	98.69	66302 	161	1,764	1,068
Icyteru	401	7512	99.13	80185 	36	1,020	711
Menthuthuyoupi	402	7511	99.40	52368 	69	842	780
sk0	403	7509	99.41	41318 	75	621	631
-raizen-	404	7509	98.82	91044 	17	752	622
Henarca	405	7503	98.76	23941 	809	1,426	628
Teriyaki	406	7501	99.26	101016 	588	2,355	976
Kulezi	407	7493	99.25	114736 	78	643	677
Watsaiye	408	7492	98.22	112191 	23	497	502
Happy_New_Year	409	7488	99.18	58520 	466	1,462	156
Nelissa	410	7486	99.31	70179 	79	1,428	791
Cnya	411	7485	98.79	93812 	64	2,889	720
Ciao	412	7485	98.72	89692 	96	1,117	674
follon	413	7484	98.96	66307 	232	664	543
Num	414	7480	98.38	71343 	43	618	667
4mpy	415	7480	99.44	84979 	98	750	615
SiNon	416	7477	96.97	80410 	103	576	705
hyheleh	417	7474	98.56	71501 	52	1,506	930
kafaN	418	7473	99.34	128578 	2,104	1,211	136
smh	419	7472	98.89	10655 	25	216	144
Naxurin	420	7467	99.54	104249 	270	1,040	1,004
Megure	421	7465	99.39	96846 	315	2,189	1,029
Super_Arrow	422	7459	97.15	73341 	25	1,277	890
DT-sama	423	7458	98.72	149871 	42	1,297	1,571
Wario	424	7457	99.03	58793 	135	716	1,126
-peachtea-	425	7456	97.83	69273 	66	959	480
Chaoslitz	426	7455	99.84	62093 	2,064	505	6
lahphnya	427	7453	98.39	65817 	38	767	817
ruexia	428	7449	97.70	77671 	6	392	414
Fangzy	429	7446	99.25	66667 	280	1,763	836
SteRRuM	430	7444	99.18	60425 	137	654	625
AngeLDarkness	431	7444	99.46	114524 	696	1,373	529
[NEX]	432	7436	99.39	87340 	171	2,005	749
Venyera	433	7435	98.69	19533 	32	291	458
Pumbossable	434	7430	98.59	90443 	42	958	612
ClawViper	435	7430	99.02	49321 	167	2,058	182
Imamoto	436	7430	99.24	66637 	771	2,738	1,109
Sheeaper	437	7429	98.83	59763 	20	464	499
Venrue	438	7429	97.72	55631 	13	241	552
Mya	439	7427	98.77	47812 	14	611	657
hlx_groden	440	7423	99.11	55755 	82	794	386
[_ZhengS_]	441	7422	97.67	110478 	34	873	643
chugleader	442	7422	97.18	115198 	106	962	693
kjuszino	443	7419	98.27	110516 	21	560	598
Golden-Lin	444	7417	99.32	145805 	991	3,710	1,400
gasanww	445	7416	99.63	173859 	877	3,509	148
VXB	446	7414	99.23	82394 	118	825	652
erictran0	447	7413	98.81	34260 	77	1,035	742
idke	448	7413	97.43	29579 	8	296	269
AYhaz	449	7412	98.56	92407 	40	839	782
pielak213	450	7404	99.02	51526 	10	2,508	631
Zinnia	451	7403	99.29	55943 	39	789	424
Corim	452	7401	99.51	46439 	190	887	929
[hamiy]	453	7398	98.68	99320 	359	2,547	1,384
HaruTachi-	454	7395	98.62	27013 	2	297	637
KeigoClear	455	7394	99.19	93630 	272	907	616
-PC	456	7391	99.30	69410 	266	1,004	905
Xtra	457	7390	99.24	70762 	31	612	663
Manakura	458	7389	98.64	37308 	33	838	785
Blanco	459	7388	98.71	76468 	25	722	852
[_BJ_]	460	7386	99.04	77342 	209	1,520	664
napaleon	461	7375	99.22	49983 	14	1,342	479
-Ekik-	462	7374	99.63	49231 	192	838	442
Flask	463	7367	96.87	45581 	93	1,319	861
-Wolfy-	464	7366	98.41	49958 	123	1,036	621
MrBooM	465	7364	98.30	36086 	13	521	372
kutafix	466	7360	98.69	50153 	13	202	408
PeaChick	467	7359	99.48	177344 	403	2,124	379
Usagi_sama	468	7356	99.13	53905 	125	773	511
Adam_tw	469	7354	99.00	69114 	118	634	452
Wookiezi	470	7354	99.00	59017 	74	453	576
Lunirs	471	7352	98.40	42804 	13	532	574
Rion-	472	7349	99.32	83924 	147	1,314	738
Boy_314	473	7346	98.86	44212 	41	870	737
Rilium	474	7345	98.24	59918 	24	935	938
ChokoretoMiruku	475	7344	98.75	50112 	71	896	1,117
legendcrazyman	476	7343	98.27	61481 	54	870	589
PizzaLovers007	477	7335	98.97	21446 	16	640	579
Fuyu	478	7332	98.87	121223 	382	2,791	559
KagaR	479	7329	98.86	71962 	148	1,605	836
Haenes	480	7329	97.93	61343 	1	869	853
surume_yotyan	481	7328	99.56	46366 	281	886	620
Crissinop	482	7327	99.56	63187 	1,859	575	33
revurii	483	7327	98.62	70842 	7	545	702
AAA	484	7327	98.63	84094 	134	1,723	76
Genny	485	7325	99.33	70920 	69	672	428
YuyuKo_sama	486	7322	99.45	121557 	1,867	2,118	908
r0beRT	487	7320	98.90	31206 	155	1,933	759
Forseen	488	7312	99.21	204620 	893	2,888	76
InabaTewi	489	7310	99.02	96421 	283	2,027	277
Gnuu	490	7308	98.94	134462 	93	1,693	1,179
Squilly	491	7305	99.16	45603 	25	523	573
iamVill	492	7304	98.21	27256 	9	311	281
SyoZohma	493	7301	99.10	51261 	82	1,169	1,032
vaporlol	494	7301	99.16	52243 	38	454	438
KHRiku	495	7301	98.61	49191 	89	849	473
Fumiko-	496	7299	98.13	24154 	19	478	458
Zola	497	7299	99.57	29621 	69	560	474
Kirin	498	7295	98.88	84821 	68	954	607
dok1e	499	7290	98.94	129931 	19	913	625
Tobi	500	7288	99.29	112980 	71	1,175	905
ChitogeOP	501	6921	98.55	56205 	39	463	456
Wookiezi	502	6920	99.01	55238 	69	426	550
InabaTewi	503	6918	99.04	93495 	279	1,983	253
xasuma	504	6914	99.23	47706 	387	3,662	1,977
quattro_cani	505	6912	98.65	47741 	11	535	616
Aeril	506	6909	99.11	68066 	28	358	442
Polaco	507	6908	99.08	57768 	183	1,439	675
Diulenomo	508	6907	98.98	45969 	115	1,168	677
0203okaT	509	6907	99.28	55357 	439	3,070	317
Raishu	510	6906	98.72	33049 	29	908	436
Woey	511	6897	99.23	79351 	658	1,531	736
Karthy	512	6896	98.93	27681 	51	568	956
TrickMirror	513	6895	98.98	131136 	382	3,014	1,040
hlx_groden	514	6888	99.05	52406 	77	767	374
Rixia_Mao	515	6884	98.08	15764 	25	640	105
tomtusi123	516	6883	98.38	62641 	163	1,819	445
Banana-	517	6881	99.06	42570 	80	530	366
[_Flashoky_]	518	6880	97.99	78427 	55	489	397
Kaifin	519	6879	99.39	83848 	82	615	483
Epiphany	520	6876	99.50	32927 	30	365	614
AntoN	521	6876	99.01	76399 	137	1,436	1,617
mrzomb	522	6875	99.36	77485 	381	1,828	1,034
mookss1231	523	6874	98.96	64157 	146	1,472	1,053
John_the_Dog	524	6872	99.33	46891 	43	594	540
