Yuiop,8302,98.04,87744,61,575,730
Nenko,8301,99.09,40847,137,614,654
Aoiyuuki-,8301,99.38,26386,785,1791,74
[ Vitor ],8300,98.61,71165,56,626,977
NatsuHara,8300,98.15,51373,20,612,928
Parfait,8298,98.21,63985,62,529,865
AllieBork,8298,99.36,53569,149,886,1721
Hexicate,8297,99.22,39766,42,753,909
steini,8296,99.08,69381,107,965,1534
Derposoft,8296,98.40,45206,48,1030,970
Domblade,8295,98.04,20212,35,327,498
My Angel Hibiki,8294,96.56,52222,0,23,188
Lea,8293,98.29,106575,113,1209,1485
Okashii,8292,98.98,107589,114,1237,1438
Zoeskal,8292,97.73,44483,52,778,1168
Katsura Aimi,8292,99.02,38928,1,84,228
koteyka20,8292,98.21,74745,197,1018,751
-Fusein-,8292,98.59,86663,159,1554,633
-Kurisu,8290,97.49,113789,91,702,688
[ Niku ],8289,99.54,86451,123,1456,1645
Nenne,8288,99.59,27795,351,1184,281
Nyfot,8288,97.98,69058,85,1018,1327
conradmittn,8287,96.97,75203,25,850,1488
Zylaxin,8287,98.62,60592,30,832,901
[ Skylak3 ],8286,98.18,96411,250,871,172
Surv,8283,97.03,44018,81,345,382
-thunderbird-,8283,99.47,45645,177,963,1048
Lyneyra,8283,96.90,112495,191,2604,1458
Shiratu,8282,99.36,47898,278,1549,995
HenBurgaaa,8282,99.32,63182,1453,1863,652
gudetamaJP,8282,98.62,79652,511,3687,1130
xoho,8281,99.03,61754,36,788,679
21_sucks,8280,98.97,70383,65,2442,1412
Tentsuki,8279,98.56,104369,117,1801,1144
Girl,8277,93.29,78658,82,979,1133
Tzero,8277,99.41,94540,125,1361,2501
xxWeedWizardxx,8277,99.37,154756,158,1666,1028
Pyrooo,8277,98.28,49343,43,475,728
hesseninho,8276,96.40,34532,37,320,342
xGalOG,8276,97.94,44585,14,756,866
kiyumi,8275,99.71,142811,2723,553,379
Abisumori,8274,98.86,61495,29,673,971
- hound -,8273,98.28,47803,19,348,407
Moonlit,8270,99.29,63658,41,522,1933
Digrick,8269,99.17,98602,1048,2304,412
blueloniess,8268,96.71,69745,28,1110,1069
-Dreamless,8268,98.83,86774,35,1672,1891
Yuusuke,8268,98.73,170496,161,962,1668
Shuezi,8267,97.60,63151,39,1413,1382
Tsokoz,8267,99.33,143959,421,1385,1433
AeolusRaZor,8266,98.92,28050,33,325,503
Sadotaku,8266,98.89,69593,50,909,1594
Kiyoflame,8266,98.29,79394,77,780,1779
_Luna,8265,96.84,105769,26,757,1761
theColdSpirit,8265,97.25,30674,8,543,1326
_YuriNee,8264,99.00,86000,223,2513,1566
ShuroSoku,8264,99.02,43859,130,775,1302
Niel,8263,98.13,98384,6,724,143
Explosion007,8262,97.85,81731,30,457,683
Kiipuri,8262,99.09,78883,68,921,1826
MareckiPL,8262,99.23,37459,35,548,870
Jugment,8260,98.67,122398,56,1357,1652
Alfalik,8259,99.23,111779,202,805,1137
Sururi,8258,97.95,29923,46,450,1402
mithew,8258,97.25,116059,69,661,867
Fex,8256,95.04,86149,1,86,362
Suwako Moriya,8256,98.40,67365,31,578,1091
-Cherry-,8256,99.20,20966,28,325,744
Jarvis,8256,99.01,89044,113,1035,1011
Ruhe07_,8255,98.69,100726,29,727,1436
small,8255,99.24,32770,50,622,758
ThisIsGod,8255,98.29,76025,32,357,695
TeRiRi,8254,97.87,67117,13,384,232
Virgo,8254,98.93,111232,19049,110,2900
Lucker96,8254,99.19,67728,162,1452,1703
Climate,8254,99.21,151418,1524,1999,115
Slay,8254,98.94,102902,79,856,1292
Izzie,8252,98.56,93184,125,1137,726
i shot my son,8251,98.93,72073,54,770,924
pudingkokoro,8251,99.36,116307,1450,700,178
SilverOfTheMoon,8250,98.25,36121,8,347,1009
Master,8249,99.14,36102,39,518,356
randomizer89,8249,97.62,238128,242,3931,2768
Freddie,8249,97.37,37825,0,590,820
Tooqie,8248,96.58,54836,29,340,295
biscuithime,8248,99.08,86321,131,1446,1913
Valtz,8248,99.10,63472,40,991,1118
Wrath-,8247,96.34,51722,24,559,794
hakuna desu,8247,98.92,82910,92,1460,1375
Kerantina,8247,97.86,48776,9,318,676
Bites,8245,99.12,24955,170,683,457
rarebostonian,8244,99.20,71129,201,755,297
Liya,8244,98.95,31959,160,1797,987
mokia-,8244,92.69,50744,1,304,474
Mytlex,8243,98.37,49954,19,435,1079
rrtyuki,8242,98.93,21331,19,303,755
meR maR,8240,97.68,90380,1171,2358,355
cute boy,8240,98.04,100296,6,104,258
Potatorz,8239,98.24,87320,143,1232,1416
ponpokorin,8239,98.67,111271,409,2927,765
DvxNL,8238,98.09,65409,83,1340,1958
muchy,8237,99.44,94595,285,1782,774
Rimi,8235,98.92,70597,164,2399,687
Prophet,8233,98.13,228321,72,4215,1666
JrSzZ,8232,95.38,50588,2,100,163
FINGERLOCK,8231,99.10,92749,149,831,735
Krosis,8231,97.82,68970,163,1504,888
Karanos,8229,96.09,64305,143,922,974
Osama,8229,99.06,135869,70,1517,1249
[-Sekkusu-],8229,98.00,1990,5,73,211
Resoa,8228,98.17,21583,11,328,753
Nashiro-,8227,98.84,86829,82,852,890
Ely,8227,99.31,29231,76,624,1245
thouka,8227,98.42,123812,47,1215,1303
Cologne,8226,98.66,20053,33,551,641
NatChan,8226,98.74,84929,101,1222,279
Hql_,8226,98.45,66291,63,320,759
Minorsonek,8223,98.01,61908,239,1830,1014
Moegi,8222,99.44,60005,337,2912,2100
T4oMeK,8222,99.16,63212,148,816,421
Nokuga,8221,95.02,66215,12,272,428
akeigo,8220,99.27,62130,85,513,772
pewdekz,8218,98.78,90663,492,2005,2811
My Girl Ruri 96,8215,99.49,99771,109,1488,1001
Fruril,8215,98.94,99437,146,966,2672
xChorse,8213,98.97,75510,111,1154,905
Dinilsu,8213,97.81,89833,35,194,450
PenguinS,8212,99.08,31889,14,506,963
Micoz,8212,99.10,72045,900,1101,1151
- Nicooh,8211,98.47,100780,441,958,979
Braixen,8210,97.83,48987,116,782,940
Kenshin,8210,98.76,94450,195,1119,755
Nyanpantsu,8210,99.33,48615,437,1617,2890
WOOTT,8210,98.98,41805,64,449,804
Pencil-kun,8210,97.29,43025,11,221,346
revurii,8209,98.51,82152,16,655,860
SIMONETRAPANI,8209,98.33,68659,43,815,1211
Lexonox,8208,99.27,114985,212,1746,1524
TheTopError,8207,98.03,64555,73,598,612
Glaceon,8207,99.46,106893,2792,688,1105
rxbass1337,8206,99.61,86794,433,739,892
Sheeaper,8205,98.82,83946,22,581,829
Alpama,8203,98.81,28142,43,554,644
Houkago Stride,8203,97.67,32356,11,312,362
punikidesu-,8201,99.05,108570,460,1905,459
[ Yui BOT ],8200,98.73,55100,91,1089,1692
NewMouse,8199,98.99,57777,14,522,598
_thicke,8199,99.29,64924,224,2180,1761
Roberto,8199,98.65,71553,77,811,1101
Spinesnight,8198,98.31,95511,58,2038,1189
ricecustomer,8197,99.13,76966,137,1322,1388
desuqe,8197,94.80,86921,27,457,579
VXB,8196,99.19,104139,143,910,896
eyeball,8196,96.27,17943,6,129,133
Faylie,8195,99.13,64170,67,382,857
Lorn,8194,99.00,62694,38,794,1761
Kiwigreen,8194,98.70,98928,29,521,1526
Mihi,8193,99.10,118730,13,669,962
Destino,8193,98.39,156671,68,962,625
-o-,8192,99.15,30976,2,356,460
Ashmar,8192,98.66,62947,104,1063,75
Gurl,8192,89.47,89535,0,156,307
Tabris,8191,98.37,53675,35,1127,1931
[Juan],8190,97.72,67988,45,519,509
OfficialJerk,8189,98.75,29448,114,918,1236
badfranky-,8188,99.57,60332,607,2314,1182
stackerjoe,8188,98.22,66375,501,1177,1150
sabec,8187,97.49,60944,23,232,394
_verto_,8187,98.47,109097,154,4694,2373
ChiSuki,8186,98.20,24329,56,708,1133
Hiromu,8184,98.89,45125,130,1944,1946
Weyk,8184,97.70,94149,10,270,1115
AdveNt,8184,99.13,103090,220,2886,948
Rammu,8183,99.29,38837,116,1315,974
AdmiralAyran,8183,94.35,74365,12,276,495
Moreon,8183,99.00,60115,53,527,813
MURROX,8182,98.22,52688,8,389,492
NightFiend,8182,98.67,80922,86,2646,1559
Z_Xyloz,8181,97.42,36099,37,527,476
LeReyCat,8180,99.30,72950,98,949,2451
MyGodKevstracK,8179,96.88,128247,34,543,1014
UoooooN,8175,98.83,52612,139,1031,873
Navraj Goraya,8175,99.34,52912,71,467,411
Chippy,8174,99.30,83471,104,674,1090
ItWiStNiPpLeSv2,8174,98.82,70498,111,2276,848
r0beRT,8174,98.78,37192,166,2178,1071
FelixNy,8173,98.91,129401,50,585,660
Arduck,8173,99.39,80121,1451,270,4
ThatwasDirty,8173,98.43,131665,33,676,683
Ashes,8173,99.30,97662,46,395,448
Viyomi,8173,97.77,18286,9,110,226
swizcat,8172,96.59,45041,17,379,610
GoldenMine,8172,96.24,20607,9,195,369
Piotrekol,8171,98.99,114369,429,4887,2022
FakeKiller,8171,97.97,26062,7,346,945
wlkkk,8170,98.63,92281,49,788,679
DaHuJka,8169,99.37,71044,46,434,925
Shiiraki,8168,97.20,93052,31,626,1164
Tokiirin,8168,98.06,77962,56,566,468
Maestrale,8167,98.74,99982,89,1690,1330
Fleimi,8166,98.97,42041,18,524,980
ShroomZz,8166,98.73,37794,43,518,328
bnu,8166,99.62,105034,1646,3533,1027
Ramsa,8165,98.63,90515,41,815,1003
Mxit,8164,98.69,71174,91,1835,1854
Dzui,8162,99.01,18840,215,641,278
- Ruby,8162,98.92,70593,36,506,799
EnuHQ,8162,98.58,63899,75,493,583
iska,8161,98.53,97954,86,708,745
Phoebe Yu,8160,98.88,26460,31,407,1033
Loli Thighs,8159,95.93,81636,35,471,898
Lemonosity,8159,98.96,44247,69,549,1421
Clueless,8159,97.95,134737,94,1131,1767
Shield,8158,99.04,98663,83,898,1001
jackythecow,8157,98.26,95202,127,816,1267
Chzaron,8157,96.46,48746,44,367,463
[Mad],8157,96.88,67360,22,590,1788
Athenai,8155,98.64,118125,41,744,1208
dahkjdas,8154,98.21,76121,32,1237,880
Megatron is bad,8154,97.99,72391,66,1445,1475
Remilia-yuu,8154,98.19,146308,37,663,848
Luken,8152,99.06,19151,141,660,332
[Nixo],8151,98.24,94228,12,808,1273
_iV_,8150,98.74,74208,51,857,1187
Ro Neko,8150,98.33,48929,62,1411,612
[devil]Neko,8150,97.84,76568,33,822,1224
Afrosss,8150,96.46,52633,18,441,1193
caonima,8148,97.38,43525,35,1097,899
iyxe,8148,99.27,67509,52,779,1405
Nano List,8148,96.00,41805,4,352,619
k_1tty,8148,99.21,113518,212,1988,1763
-Reko-,8147,97.66,49269,33,519,544
Moose,8147,98.36,52093,2,44,77
Sebayop,8145,98.96,43482,24,514,388
Nowitskey,8144,98.93,42175,121,1047,841
Corelith,8144,99.19,73121,81,1113,1329
pattrik,8144,98.47,102525,92,808,693
Ruyashi,8142,98.75,50310,97,1068,522
FolMing,8141,98.69,71875,223,1230,1503
debiloka,8141,95.14,53410,13,226,295
Chuquebecois,8141,98.24,60632,12,650,1171
HulbeH,8140,99.03,144082,22,586,1487
Xoulium,8140,98.84,119327,49,1179,965
PantyStick,8139,98.22,64342,1712,3343,150
Haibara,8138,97.68,63628,265,1185,1014
chewzy,8138,98.98,47106,27,499,603
ShadowSoul,8138,99.38,155072,1157,4448,1147
Fuyu,8138,98.79,127471,384,2838,686
HLOZSi,8138,99.06,38050,295,1280,795
YuyuKo sama,8138,99.41,133872,2106,2229,1114
SanteriP,8137,99.02,18535,56,676,1156
Billx,8137,99.30,78686,97,1626,1052
Utage,8136,98.48,32492,387,814,922
moyamoyano_sa,8134,98.78,101590,202,1406,481
Ciao,8134,98.69,99223,125,1295,789
PinkiePieQ,8133,97.64,44925,17,632,587
PeaChick,8132,99.47,184477,447,2204,398
Igor Cabra,8132,98.41,64224,13,61,130
N a n o,8131,99.16,140376,752,4681,241
akamiru,8131,98.51,29988,17,357,517
-n4,8131,99.45,121595,194,1151,1864
Ushinawareta,8129,98.20,59208,17,387,239
-MRK-,8128,99.20,64426,23,407,1444
Dolter,8128,99.36,65013,40,556,673
Nevik,8128,98.02,103445,50,632,833
shinxL,8127,97.54,42423,77,1062,1093
shoe lace,8127,98.47,136426,186,1056,1460
NeoAxel,8127,99.02,64580,209,1768,2006
chengEn-_-,8127,99.24,35673,112,945,241
Rika_Desu,8126,97.97,148548,38,619,1071
jp0806,8126,97.11,68949,31,423,746
Clamati,8124,97.45,41999,33,538,646
Hettica,8124,99.11,110283,103,1116,2058
Emnesty,8123,98.37,76252,5,534,697
Toumei Dragon,8122,98.10,115293,24,957,933
Goraniix,8121,97.94,38645,2,245,530
dioguitar44,8121,97.25,102319,35,1729,1056
Contaminate,8121,98.98,57079,102,666,858
Bake-NekoLoLi,8120,98.67,42758,104,1721,2029
cannedfruit,8119,99.72,66790,204,621,678
Nemitora,8118,99.32,56142,67,925,1864
Refrum,8118,98.39,84143,86,887,1419
Black fires,8118,98.42,63778,120,1065,602
MyAngeLDiv,8117,98.72,79303,48,794,1373
vincaslt,8117,99.26,110711,57,805,1010
ngngka,8116,96.02,56251,27,421,460
YusaPlzComeBack,8116,98.82,66667,80,785,641
Hellstorm,8114,96.50,136371,16,866,1407
Aksel,8114,97.32,66366,28,508,1327
Mikakuning,8113,97.67,47169,25,1281,1125
Shiku,8113,98.62,75261,89,1076,899
Kazan,8113,98.42,99653,23,549,910
domplayer,8111,99.19,133953,136,2889,1741
Rinka,8111,97.64,155244,169,964,333
NicoSan,8111,98.92,79249,11,831,1149
tagorin,8111,98.50,66390,55,779,1360
elchxyrlia,8111,98.53,67904,40,811,914
Despairy,8110,98.64,66305,27,425,465
Nive_Chan,8110,97.85,37657,34,493,752
Boy_314,8109,98.56,51105,64,1223,1179
zxeroxz,8108,98.72,82126,58,900,1019
emu1337,8107,98.97,105495,295,3783,4432
Kiwisama,8106,98.83,144096,60,1029,2152
Yuri Fanservice,8106,96.64,75988,39,266,700
Chiharu,8106,99.21,94027,80,783,883
Icewarrior52,8106,96.65,72737,21,401,533
[Mizuki Akira],8105,95.60,34433,25,335,177
Xax,8105,98.96,38510,28,775,1070
Yukarisama-,8103,98.81,36759,98,779,580
Jairod,8103,99.70,95103,2875,3593,2193
Forseen,8103,99.34,217071,953,3041,100
Stereo,8103,97.89,46555,21,536,491
Ducky,8102,99.05,49242,230,767,1419
Dragons,8102,98.50,44480,35,722,713
Scroof,8102,96.69,64124,19,411,356
MigazTroll,8102,97.94,29585,18,398,499
Strellnikoff,8102,97.44,64122,2,208,609
iPunqcake,8101,98.74,69121,81,1337,1094
keikonakuru,8100,97.74,25040,7,310,432
Somay 287,8100,99.27,80636,193,1070,1303
Noopiezi,8099,98.61,80749,136,2033,1768
Petushok_322,8099,96.82,101793,76,883,1827
xiAmME,8099,99.37,116012,181,1496,598
DanyAstr,8099,97.98,65852,28,486,184
[NEX],8098,99.36,93611,185,2142,864
[ Exilion ],8098,97.43,58542,34,224,294
Ducker,8098,97.35,71414,79,680,779
Smurfee,8098,98.06,77928,205,1221,1599
Taeze,8097,98.96,86971,71,1060,1113
JackPaX,8097,97.34,43800,392,2169,2323
Overboked,8097,98.21,51391,61,709,928
Fzechen,8097,98.94,108102,24,399,677
[ oitaN ],8097,97.52,67079,160,1399,1014
lolwaterbottle,8097,98.79,20287,10,314,580
Adis,8097,99.23,67275,20,360,670
-Sylvari,8097,98.00,63626,60,1050,1033
BzMasked,8096,97.60,85364,39,1130,1489
kareh,8096,95.96,47574,31,470,566
i eat bean,8096,97.76,68835,27,616,854
inchanpiyu,8095,99.64,125345,4683,449,47
-Eniglizx-,8095,98.76,45252,38,1101,795
Vvn,8095,99.18,23853,43,403,534
Alleus,8094,98.87,83119,127,1473,1619
Ted,8093,99.00,48725,95,763,1338
translate,8092,99.35,71450,125,1258,1289
CookEasy,8092,99.14,158305,153,1639,2033
Janixs,8091,99.08,54089,27,166,188
Master_Ledor,8091,99.39,81763,134,1278,1228
Cloofy,8091,98.83,63101,111,853,1520
Myusel Foalan,8090,99.48,45284,54,921,244
Naie,8090,98.75,70496,60,1069,1143
Dzyre,8089,98.88,92136,49,1157,596
froon,8088,99.21,99484,84,6029,3839
Polaco,8088,98.76,91880,249,1778,1015
- Neo,8088,97.06,74315,23,747,834
Albairn,8088,98.22,29300,22,436,417
Eternal,8088,98.40,45525,39,641,1504
BkrilL,8087,97.88,42801,10,634,1049
_Mattia_,8087,98.96,60566,374,1976,1662
Koldmotro,8087,98.86,56185,165,1432,1819
SAD_BAKA,8084,97.94,120029,54,924,824
Ganjo,8084,97.63,31849,14,334,1110
Leftoverss,8083,98.98,41390,76,1054,1122
Betbuc,8083,99.40,65284,148,1827,1896
jekazzzmlg,8083,96.73,35125,6,256,728
Cyber Wizard,8082,98.94,73688,30,999,1089
Tomaatti,8081,99.15,107843,441,1341,1169
Hakkero,8080,97.44,126167,1018,2706,743
Snipey,8080,99.21,43791,34,775,502
SassyS,8079,98.91,36318,25,464,1253
Deka San,8079,99.11,113318,65,1690,1510
Medium,8079,97.54,50785,25,683,1700
Paka,8077,99.24,50645,98,517,750
Jabahh,8077,96.12,35338,64,252,211
Mand,8077,99.85,72921,1573,1256,56
kokiton,8076,98.86,106944,154,2921,1064
fredhot,8076,99.26,43974,30,517,593
over_loadcode,8076,99.04,29164,26,314,1575
[Crz]Makii,8074,98.77,51352,36,919,869
kairasu,8074,99.09,110801,301,2210,1986
chiv,8074,98.67,36446,52,661,767
Nukrid,8074,98.91,101128,136,1126,1033
AngeLMumei,8073,99.11,83194,76,821,788
rutchi,8073,95.46,59726,8,412,449
RSI Becomes Me,8072,96.30,108569,26,747,605
Price,8072,98.68,114981,23,347,582
Disasterday,8072,99.19,39699,239,1406,1151
Big Gulp,8072,99.29,36907,42,706,1716
MatheuZiz,8071,99.13,66695,36,339,541
Petyl,8071,97.45,64714,86,1165,1341
0120,8070,99.01,81651,0,1119,707
Azure Desu,8070,98.46,84611,47,850,669
Xaver,8068,98.01,55749,217,1030,427
EternalShadi,8067,99.06,35639,56,699,707
broKING,8067,99.02,78503,143,1041,585
ThePainG7,8066,98.73,124830,34,936,1253
Azuren,8066,99.12,76486,118,1250,986
Cornfield,8065,99.05,68570,167,1207,1216
omphen,8064,98.37,54193,31,346,727
- C o z -,8064,97.11,40695,33,523,644
Opeth,8064,98.05,42890,32,622,1627
Sebbi,8062,97.51,59761,41,741,1608
blue zenith lol,8062,98.68,57625,29,260,464
ZheVulture,8062,98.52,63580,115,1021,1811
HiverK,8062,97.57,136593,85,1186,1359
Josde,8061,95.71,59655,24,466,531
Caution,8061,97.81,38738,4,305,522
alla wala town,8061,97.37,54997,15,677,1280
xDeliSx,8060,97.90,44754,14,376,542
96013M88,8060,98.15,128320,44,705,1133
Belfast-chan,8060,99.25,63668,22,831,1758
Kiian5,8059,97.79,48904,101,894,936
Hyotic,8058,98.34,85357,138,2371,2194
Soizare,8058,99.07,15135,31,213,323
Ronald PY,8056,98.16,59160,37,583,741
Kreet,8055,97.97,76130,13,326,636
Pioter00000,8054,98.95,73366,80,522,785
Daffy,8054,99.49,39039,33,307,551
Jukkii,8054,99.29,78636,437,1913,74
Asheen,8054,99.25,105646,164,481,1008
watimanare,8054,99.03,80586,259,2055,1106
- Akumi -,8053,97.31,51931,23,473,657
ChivaJam,8053,98.74,75768,59,765,1626
EEEEEEEEEEEEEEE,8052,99.39,182087,12580,6055,4307
Ayaero,8052,99.41,115188,88,772,866
Ainyannnnn,8052,98.66,69146,78,1131,636
aska,8052,99.01,68953,183,1704,1790
Valt,8052,96.47,95567,3,314,1357
chikato,8051,97.97,74621,36,540,905
wojciooo,8049,98.21,94667,61,1224,1265
oOFrostOo,8048,99.19,82577,41,980,1063
Startrick,8048,99.16,101340,321,1190,704
spaghetti cat,8048,99.47,68522,138,824,1290
Merl,8047,98.67,13457,31,318,512
k a i m u,8047,99.50,78407,47,188,230
Rtzero,8047,98.19,21309,0,375,739
CornLord7117,8046,98.89,78332,69,650,978
Curvely,8046,99.14,141116,224,2188,2802
Hallsu,8045,99.13,106527,208,1243,158
Akatsuyo,8045,99.25,66942,46,616,1133
Damage,8045,98.27,39351,31,512,342
Mathay,8044,96.46,33071,20,281,446
Shiina-,8042,99.01,94416,64,936,315
shiro428,8041,98.67,49509,67,1120,1095
Xenbo,8041,98.27,72037,94,515,215
Kanjer,8041,98.65,49776,41,645,950
-Tofik-,8041,98.96,123200,122,643,842
Kurt,8040,99.25,59307,144,1484,1604
Fastenz,8038,98.52,30917,30,283,646
- Lloyd -,8038,99.52,44492,570,2002,830
zIxWHITExIz,8037,98.19,57358,402,3254,4849
_Buddy,8037,97.61,44377,27,572,651
awk,8036,97.82,97121,4,206,543
Kaanibaru,8036,96.16,108797,15,362,394
issacCLAKE124,8036,98.72,94226,39,630,704
Taikuta,8035,98.15,84567,157,1530,785
ArmaniDilbo,8035,97.02,39321,3,210,446
Lunedill,8035,98.49,157455,106,806,607
Gatyaa420,8035,98.69,89790,18,268,345
VankaTa,8034,99.00,39175,845,993,1033
sehyen63,8033,93.90,54633,11,233,371
bubbagumperson,8032,99.06,83272,242,1590,2777
Hido,8031,98.44,43438,33,533,638
Sancient,8031,99.02,50947,62,1033,876
ShiiGemi,8031,99.08,30962,30,454,383
Baim,8030,99.27,58387,302,2200,666
Kynexiz,8030,97.52,106287,133,1450,1682
B1TcH ShOT,8030,98.67,91806,24,538,653
Seinaru,8030,98.43,62270,4,136,522
Yufina,8028,97.92,75117,392,2193,1213
c1e4r,8028,98.81,57796,106,580,162
Haadez,8028,96.96,47022,661,1149,1295
Lulek,8028,98.93,72412,48,1194,1359
xci,8028,97.02,42212,36,631,591
Tho,8027,96.90,147830,297,1068,1512
Lunarsol,8027,96.90,74254,62,568,788
Mentalol,8026,99.62,139382,315,1655,1006
Cherry Blossom,8026,96.58,74472,251,2128,150
r o o k i e,8026,97.78,65112,11,829,513
Rilium,8026,97.93,63298,24,945,980
Captain Sanae,8026,96.73,72210,21,483,706
MACKGEE,8025,98.27,56588,15,443,577
Rikouz,8024,97.16,37733,9,273,389
OuO,8024,98.99,122555,795,5145,1003
- Frane-,8024,97.90,48653,49,698,1406
Shokobear,8024,99.26,97267,88,1330,887
Arav,8024,98.22,34325,45,571,548
Senetix,8023,98.97,115326,65,664,437
Fataliis,8023,99.28,86627,133,1158,737
Hikiezi,8023,99.38,46628,12,98,155
Antipathy,8022,99.51,187067,167,1465,114
Poofie,8022,99.12,86513,75,1266,1961
Just_A_M0nk,8021,99.08,200531,227,3877,1459
Zenden,8020,98.97,71028,56,660,1577
Pinguinzi,8020,97.63,71048,6,390,771
Rhijitsu,8019,98.95,84304,92,1630,996
khcdub,8019,98.67,63944,62,903,2060
Yamato Hotel,8018,98.77,53142,42,688,961
Zekken,8015,98.54,37820,659,2143,964
skalman1231,8015,96.42,121859,53,913,1610
Amane-,8014,99.31,55973,251,983,824
Blanco,8013,98.69,80742,26,762,921
zxxzxxz,8013,98.97,68835,76,1392,659
Pants,8012,98.16,117185,20,930,1453
[Ryyuu],8012,98.29,104440,3,80,219
Corompus,8012,98.81,100238,147,1178,1498
Hexas,8011,93.52,76524,129,609,857
-[Kurihara]-,8011,96.36,58615,17,719,1303
nicked16,8011,98.96,38238,23,741,1217
Bupper,8011,99.13,115416,941,2361,2475
NekoMaid,8011,97.41,118102,142,814,1607
Netsuzou,8010,99.23,93636,3,88,101
TheFightyMatNut,8009,94.55,40842,12,465,325
TheRedMati,8008,98.69,39161,49,672,1390
Toriko,8008,98.99,91576,144,1162,1283
TheRealZachTV,8008,97.65,50573,20,601,1475
theking1212,8008,97.73,62722,10,637,986
Def3nderFV,8008,98.96,47772,110,831,460
ye1ye1,8008,98.50,21064,12,1051,1470
Rippy Dippy,8007,98.76,61673,57,1064,939
Fawx,8006,99.16,45274,117,885,1799
azaz08967565,8006,98.48,88153,27,415,222
idealnettles,8005,98.06,122844,375,1977,2523
Dubimo,8005,98.20,52958,30,843,939
- Gyaku Koi-,8002,97.82,68589,62,2482,1212
Bus,8002,98.97,45450,47,797,1598
Kagetsu,8002,99.14,111491,61,886,451
Jegler,8001,98.97,65577,33,834,1205
Sylas,8001,98.69,53800,24,549,494
Reishara,8000,98.89,58859,46,1312,1960
Frostwizard,8000,97.16,46281,31,375,795
brownsugar9897,8000,99.43,55253,24,647,885
Seles,8000,99.21,92353,640,2002,793
sullyjhf,7999,99.07,50382,83,1279,1734
Queryshi,7999,99.19,100354,1836,8384,2406
Kepap,7999,97.69,50894,22,631,837
AmpleBot,7997,96.54,94770,6,944,642
Jesus Christ,7997,98.82,108489,44,1146,1543
Kraggi,7996,98.71,68556,7,295,687
-Alumetry,7996,98.04,49014,12,349,463
LINKI,7995,99.34,79873,386,559,164
koksu0123,7994,98.92,42566,21,298,341
FakeAngryJosh,7994,95.98,52807,12,312,611
Kyruem,7993,97.93,39129,29,794,851
Freckle,7993,98.92,147870,230,2574,1413
YewJoeChai,7993,98.59,75527,31,816,406
Sephie,7992,98.45,67991,50,807,1133
rsmodx123,7991,98.24,57476,17,430,697
Daeuk,7990,97.46,62849,8,316,475
SepticChild,7989,98.72,67460,36,484,1282
Minos with qsc,7989,98.85,100857,64,1364,1773
Vento Aureo,7989,98.38,43478,9,328,946
Zedex Suzuya,7989,97.17,98068,23,331,650
puncia,7988,98.57,97487,115,1504,1686
Kefan,7987,97.81,54199,26,366,836
Noiraku,7987,99.00,140804,151,3100,643
getpower3,7985,99.27,82136,228,2195,1683
boylanklunk_9x,7985,97.18,35303,39,766,1388
ScholasticOG,7984,97.65,60140,86,661,1616
MinCo35,7984,98.21,58035,73,785,869
Shuvi-,7983,98.10,128831,22,766,1260
Lim,7981,97.50,106593,65,524,1035
c2cg,7981,99.07,38493,97,1298,1221
junheah,7981,99.11,53046,12,550,729
frogyfro,7980,98.95,35697,82,671,1092
Truth,7979,99.06,53581,59,773,466
Shagero,7979,99.21,34182,28,435,737
My Angel Kaoura,7979,98.88,53064,51,873,1414
Shiv,7978,97.16,40131,28,763,663
aimi,7977,98.65,125827,101,2240,1085
DeleteChannel,7977,98.56,80320,4,340,1141
AcidiC,7976,99.00,49322,5,359,917
MC_Ice,7976,98.54,44498,15,381,510
borumi,7975,98.80,42241,90,775,934
Super,7975,99.33,72941,94,1144,1211
-Raisa,7974,98.98,56412,74,1520,788
Nexius,7974,98.67,50586,5,603,1164
Equitler,7969,98.62,105981,63,682,896
Recvilicia,7969,98.19,50770,111,2009,3139
Twiggles,7968,97.81,25891,13,410,576
Asahi,7968,99.13,151742,309,4217,487
Kolboh,7968,97.95,97059,54,704,436
Gnuu,7968,98.92,135146,93,1695,1198
Cherie,7967,99.49,17620,174,507,0
-Satella-,7967,98.33,55141,19,473,833
Hijikata,7967,99.30,194392,514,3901,1567
Tengu,7966,98.79,70084,167,1842,1263
10 gosu,7965,98.15,36542,25,299,946
NPJn00bs,7964,98.98,87040,16,305,963
Ferelix,7964,98.50,46112,10,564,710
Kinako,7964,97.84,92257,24,471,870
Homutan,7963,98.88,43019,20,350,616
Entime,7963,99.19,24538,128,497,512
anchobi,7963,99.00,153055,335,2844,2166
Shama-,7961,96.36,46419,19,412,733
Drewskiii,7961,99.02,89118,15,665,719
SoRayZe,7960,98.73,135999,172,1745,1079
PrimeTime,7960,96.38,95782,7,388,1121
SyoZohma,7959,99.20,56578,84,1218,1232
Nemonest,7959,97.98,61516,5,581,1127
SowAA,7958,98.92,68391,547,1337,389
Yukiyo,7957,98.93,44418,65,928,1409
Gao,7957,99.41,72804,35,609,989
DerpyPengu,7956,96.72,67470,9,552,695
Minu,7955,99.62,60106,485,1466,417
Asobase,7955,99.18,179211,276,3576,774
Maochy,7954,99.38,79118,781,1668,92
Emell,7953,99.26,127021,947,3093,66
