zeluaR,99.17,140464,9031,470,2240,92
Emperorpenguin83,99.1,106272,8993,192,2338,880
Dsan,99.24,120550,8900,586,3210,507
Mizuru,99.17,62876,8843,61,779,721
bahamete,98.63,88415,8837,155,932,428
r0ck,98.95,97330,8833,232,2323,594
DenObscure,98.79,93697,8825,133,1826,878
Cookiezi,98.98,3855,11837,29,122,131
AngeLMegumin,98.97,104838,10697,133,1143,564
Recia,98.88,91940,10457,615,2484,125
WubWoofWolf,99.41,190146,10077,6714,7272,917
-Zirba-,98.71,76566,9967,39,785,779
Vaxei,98.28,66211,9931,27,389,379
Reimu-Desu,99.32,97156,9839,245,1692,494
HappyStick,97.97,134969,9613,120,1753,332
filsdelama,98.34,87787,9555,152,1169,512
Gayzmcgee,98.96,62922,9407,25,496,620
Sanze,98.9,126095,9389,48,1172,752
My Aim Sucks,99.57,86484,9357,283,1291,649
talala,98.52,164104,9257,124,2157,1361
Spare,99.35,16559,9200,104,400,237
Kynan,98.63,158195,9154,75,1749,1466
clp012345,98.6,112537,9119,89,1937,1131
oxycodone,97.66,188828,9074,62,1185,1035
Beafowl,99.48,74113,9058,252,687,166
Meltina,99.14,96848,9009,155,1736,646
Neliel,98.87,101534,8925,28,1293,536
NerO,98.04,103256,8885,148,1481,655
-T A R U L A S-,98.88,68266,8839,48,932,432
Azer,99.13,63815,8834,158,839,570
DudsonZ,99.07,86466,8828,78,902,476
-HERO-,98.81,138775,8807,127,767,625
DudsonZ,99.06,86596,8822,78,904,480
Yakisoba_Pan,98.96,142392,8797,430,1426,917
kune259,98.05,71707,8754,14,598,631
rustbell,98.49,56146,8727,118,1958,766
- Nikliu -,98.52,54429,8680,32,835,532
Gokuri,99.47,97368,8660,187,1473,988
Splinter572,98.74,168888,8616,662,1599,631
rrtyui,98.75,171817,8602,311,1226,658
Seouless,98.77,123929,8580,52,1220,631
OhAHO,98.66,159363,8573,199,1581,1281
Fedora Goose,98.55,113230,8524,56,1109,533
Leaf,99.06,59504,8503,212,2954,526
SoMad,98.98,82466,8455,39,1422,1247
-MoeYandere-,98.36,77638,8453,17,1081,608
Doomsday,98.4,237777,8432,877,6080,1003
Tosino Kyoko,98.81,53021,8423,177,1398,574
Small K,98.78,107137,8391,267,3640,620
- G I D Z -,98.62,110868,8366,130,1578,653
Ritzeh,98.61,73979,8352,87,1464,569
Mlaw22,99,69647,8316,172,2365,1034
pyon,98.56,84528,8300,238,1731,661
AtHeoN,98.87,104638,8297,78,1548,579
[ZN],98.72,131196,8269,39,1168,1025
cptnXn,99.17,97632,8263,95,1124,541
eoehd1ek,98.06,60762,8260,239,1776,405
-HERO-,98.8,139906,8797,128,768,627
estellia-,95.71,49798,8762,23,658,602
sayonara-bye,98.82,107063,8730,179,2237,698
Astar,98.33,99063,8725,116,1658,975
My Aim Trash,99.34,144266,8663,196,1528,1454
BDDav,99.31,107797,8653,406,1587,275
AmaiHachimitsu,98.71,186350,8616,79,1539,470
Kaoru,99.3,136996,8592,267,3565,2366
Yazone,99,70024,8577,121,1150,787
Smoothie World,98.79,61446,8534,83,672,1178
Alumetorz,99.3,89007,8519,89,1125,500
MouseEasy,98.75,97114,8475,215,1273,886
harunaruna,98.73,104834,8454,134,1194,567
OsunMoM-,98.89,63368,8451,125,1173,491
Tio Fenrir,99.3,69409,8423,98,1639,359
Sinch,98.74,93262,8406,523,3699,624
jackylam5,98.26,87395,8372,124,1773,666
FlowR,99.21,106140,8363,102,1028,678
-Konpaku-,98.89,61515,8318,60,866,776
Saimonea,98.86,47748,8303,125,461,124
thelewa,99.38,165756,8298,900,3832,814
Identical,99.49,43571,8279,97,617,474
MetoA,99.05,55730,8265,86,936,659
MarthXT,98.33,85384,8262,305,1523,1071
Natalia,99.03,36301,8256,124,1168,963
Elysion,98.29,81551,8253,33,719,1174
W3SON,98.86,40859,8244,113,1490,871
Plz Enjoy Game,97.72,71166,8216,281,2500,1730
xsrsbsns,99.12,77033,8195,1788,3056,286
Crystal-,98.13,61053,8179,240,2156,917
-SoMoE-,98.42,87228,8178,32,661,193
Mayoler,98.81,93394,8160,147,1990,638
Sheba,99.04,98958,8148,1383,1573,0
Castiel,98.84,42978,8141,180,2199,802
Twintail,99.15,85388,8131,1970,1022,50
Enon,99.17,90362,8125,136,1630,880
Bauxe,98.51,73176,8109,139,2369,772
moca,99,30483,8101,223,1204,386
[Chiyo],97.8,78418,8093,205,1506,672
Bubbleman,98.96,48777,8079,44,495,821
B e N i,99.19,149723,8074,504,2323,680
uyghti,98.86,104662,8072,100,772,763
-GN,97.36,95708,8068,98,1011,579
GSBlank,98.76,76751,8058,36,1804,1189
DanyL,98.08,58823,8040,73,631,204
Touchette,97.95,52881,8034,42,988,449
Arcadeas,99.19,70112,8005,31,621,643
Guy,99.28,143875,7996,1520,3258,835
Akiko-,97.81,108196,7967,162,2030,407
Saizu,99.06,74243,7955,31,844,897
Sooki,98.43,103855,8248,21,937,972
xElectroGH,98.94,57093,8241,105,759,617
SpringLane,98.45,64500,8212,65,2256,604
scuoa,99.27,54639,8195,141,1455,765
ArtxE,97.49,110978,8179,26,1281,760
Cien,98.47,101727,8172,270,2608,408
Cinia Pacifica,98.16,50913,8158,52,1281,410
Qu1z,97.84,53260,8143,31,510,708
Mercurius,99.33,192947,8134,1475,4665,437
Cerkie,99.17,110252,8129,298,1163,875
My Not,98.35,107291,8113,136,2348,1347
[ Zane ],97.79,94845,8102,86,1612,737
Neta,99,81227,8101,218,2817,185
Firstus,98.81,58695,8093,122,1916,1020
TheKid217,99.46,64483,8076,298,1051,682
Broodich,99.08,152838,8072,284,2057,1323
imagaK,98.87,84135,8069,217,2078,799
Yellow,98.91,79099,8062,71,920,405
Mecarl,98.62,89389,8047,45,1213,696
TaNaBaTa,98.91,100677,8036,180,1695,1265
cmnk,98.74,67696,8011,94,872,729
waaiiru,98.57,110763,8003,85,1186,1053
koki,97.9,89260,7992,72,909,750
Rucker,98.94,156767,7962,3363,4077,579
wobeinimacao,98.88,159583,7954,93,3757,290
Astana,98.94,63403,7951,12,557,443
MrPotato,98.99,102609,7948,106,1210,780
HAUHAU,99.06,163302,7935,310,1198,783
Spook,97.79,70660,7926,96,838,829
Kuronora,98.76,105468,7910,107,1527,757
Aphromoo,98.88,49906,7873,142,1361,1041
Sebu,98.28,105983,7861,10,744,554
-Kazuki-,99.05,100944,7850,447,1367,857
[Asuna],98.85,67489,7829,195,1016,435
Desired,99.09,32428,7821,32,754,415
ReaL motion,99.05,105856,7815,89,1588,927
Dungeon,98.78,147052,7811,211,2454,502
- Phantasma -,98.14,61885,7797,124,1229,842
MeiMei,98.67,27605,7784,11,342,257
Flaven,99.46,90482,7781,94,710,681
Chidori,99.52,32075,7767,97,472,216
Hanatan,98.84,98179,7736,110,1818,314
Shelbis,98.62,52206,7726,33,628,614
Ashtar,99,62317,7724,99,1702,182
yuilemo,98.82,17412,7720,32,542,397
- Angel Dust -,98.74,84956,7690,173,2218,519
fartownik,98.91,225105,7689,119,2258,987
Bowlglet,98.71,58414,7684,45,718,462
hshs,99.08,119073,7671,200,1804,730
Satoruu,99.27,44279,7665,233,1011,555
shax,98.24,107423,7950,64,1102,679
WORSTPOLACKEU,98.49,59986,7935,27,666,588
fabriciorby,98.94,81677,7929,683,1253,63
Red_Pixel,99.11,60761,7921,30,462,496
a loli,98.79,91221,7902,8,703,476
Mayoi Hachikuji,98.51,123436,7868,67,1157,1061
Clarity,99.18,65492,7860,202,1127,231
Shirone,98.87,75557,7830,101,1080,471
Constelletion,98.77,130853,7824,78,1199,885
Runa,99.28,38333,7820,190,727,570
Zinkon,99,52451,7813,96,1770,2035
Zodiaack,98.89,73324,7811,110,2238,1539
yellowy246,98.74,68646,7784,121,728,600
renoxz,99.33,75617,7783,79,675,1016
Regnall,99.43,102749,7778,385,1988,596
AxelOsu,98.72,57917,7751,100,965,507
_SecondChance_,98.86,58889,7734,10,656,372
Resia,96.76,63973,7725,42,1347,678
Toshinou Kyouko,98.37,62993,7721,136,2259,578
ChronoTrig,98.3,107573,7698,112,1229,678
Yacos,98.16,79622,7689,18,781,1576
Stoof,99.02,44063,7688,56,602,769
fieryrage,98.22,31186,7672,39,789,476
Yuiteru,98.38,75849,7666,46,739,360
Sequence,96.83,45794,7663,42,914,338
Jameslike,98.86,43667,7660,62,932,425
Van Darkholme,98.67,65499,7657,68,1136,679
Risiing,99.22,60458,7648,91,788,374
Tetla,98.89,100323,7644,530,1063,207
Xytox,98.94,82319,7639,261,2177,637
ffury,99.26,62336,7633,385,1167,464
mugio3,99.76,106858,7625,1169,972,25
[HALLO],99.08,69813,7615,56,805,601
Rekaru,99.41,65549,7614,203,1047,600
JappyBabes,99.3,122943,7612,99,1563,663
-Marika,98.81,98592,7599,102,1431,930
Kyle,98.53,81463,7597,10,754,836
QonQuest,99.09,96044,7584,157,2257,849
DJ Fuduji,96.15,73466,7581,23,1089,414
Snepif,99.26,102159,7574,127,1706,674
-Archangel-,98.67,77765,7573,165,1660,879
-Zelos-,98.88,66183,7571,180,1443,900
Haynoru,99.12,97781,7569,62,2518,1378
punikidesu-,99.07,103903,7563,410,1788,421
No01,98.28,129794,7559,168,1689,846
Slizzer,98.64,72403,7554,102,1835,1113
Mrotaku,98.92,53772,7549,56,835,488
FllareA,98.6,88322,7547,21,1091,916
My Angel Albedo,98.7,77581,7545,504,3613,1080
Andrew,99.5,121370,7522,1448,2488,831
Commy,98.94,83698,7658,340,1225,174
Kyoko,98.87,70797,7657,214,506,381
FrostxE,98.92,107922,7645,648,3942,614
Pittigbaasje,98.98,53114,7641,76,1029,423
ThePooN,98.23,54906,7636,35,494,355
Tiger Claw,98.32,93669,7633,27,793,863
cr1m,99.1,290204,7623,1794,5386,984
5231Jing,99.38,210813,7615,629,6816,1213
Nitro,99.51,155709,7613,365,2027,874
Jesus[Krists],98.63,65728,7609,31,729,530
- Firmament -,98.26,69955,7598,42,1473,577
Toushi,99.18,67994,7585,46,821,739
eLy,98.64,168080,7583,220,3726,1576
SpajdeR,99.15,85324,7577,169,1360,432
Shiawase,98.67,88995,7574,220,3255,1074
Another6_4,97.18,129879,7573,29,1270,720
MatsumotoRise,98.77,43253,7569,81,1469,903
Jonimay,98.6,102996,7565,88,1297,1102
Prograf,98.64,48637,7561,112,1009,671
Potofu,99.56,67762,7557,1357,1301,20
ExLeaF,98.42,59861,7552,51,587,476
Urania,98.92,72132,7548,27,553,560
GGBY,98.82,169917,7545,1474,12102,150
ebc8751,98.55,129096,7542,38,1021,824
karalis,98.08,54324,7521,34,846,570
[ G h o s t ],98.94,49422,7519,116,1136,1036
[Mashiro],98.95,95831,7517,245,1786,469
Myst1k,99.03,57017,7513,71,854,709
Rampax,97.86,95299,7500,10,595,1103
R18PoliceMen,98.81,47183,7491,131,991,773
Tonarinototoro,98.95,98349,7488,53,1434,1169
Kulezi,99.25,110072,7472,76,620,621
Reifos,99.46,57888,7462,239,909,141
SteRRuM,99.19,59652,7450,137,651,612
nago-don,98.75,67303,7447,235,2104,941
uvrv,98.69,55507,7442,50,1104,468
wlkkk,98.72,82280,7434,45,756,577
shortpotato,99.04,35647,7428,132,1137,680
nycto,98.4,102100,7421,29,810,771
Dalis,98.22,124660,7413,55,1303,1029
lahphnya,98.55,64451,7409,39,763,797
Dumii,97.35,75513,7408,61,877,1236
little Agile,99.42,74590,7403,650,2833,617
listless,98.62,98478,7392,88,850,774
FriendoFox,98.9,66040,7385,78,694,655
-Lucy-,98.71,42571,7378,75,1286,625
Kardet,98.68,71951,7377,157,1792,1058
Teriyaki,99.22,98128,7372,581,2292,946
XII,97.87,71435,7366,182,1265,1490
Xtra,99.22,68084,7363,29,602,602
Broccoly,97.85,70390,7519,25,1052,779
Tengu,98.69,65831,7514,159,1746,1059
OuO,99.05,114494,7508,765,4848,820
Hydra,98.65,42061,7496,43,1467,496
IasiS,98.56,134690,7489,106,2068,476
Satella,99.01,136617,7481,71,394,328
-peachtea-,97.83,68708,7469,66,959,478
Liya,99.02,30837,7462,149,1735,851
Mayzel,99.19,146847,7448,547,3443,773
MiruHong,98.91,87266,7445,165,659,347
schlafen,99.14,116166,7435,308,1496,740
Imamoto,99.24,66383,7431,766,2733,1099
[NEX],99.4,86276,7422,165,1986,731
Moose,98.57,35043,7421,1,240,290
HenBurgaaa,99.32,46733,7411,1075,1422,390
Anzu Takakura,98.71,50565,7409,7,225,312
Woffel,99.42,57806,7404,79,452,1031
Y o u Y o u,99.22,64247,7397,65,608,701
TobiGH3,98.06,41825,7389,29,668,446
Aireu,98.86,91496,7381,372,1449,329
Yuria,99.51,96940,7377,2112,1504,920
Shockwave000,98.87,123722,7373,338,4520,1067
Puffydaddy,99.07,61943,7368,23,680,1144
KeigoClear,99.24,91235,7363,261,878,598
PeaChick,99.48,176698,7358,401,2108,384
saikurondark,98.88,59810,7356,8,322,238
-Ekik-,99.61,48276,7350,191,823,433
napaleon,99.24,49610,7341,14,1332,472
Xbox,99.17,81465,7330,121,1578,827
xiAmME,99.38,103126,7323,169,1368,520
Sam,97.68,85622,7319,41,791,517
Gnuu,98.94,134444,7313,93,1693,1178
hardrockhero,99.48,42693,7301,146,805,872
Mathi,99.13,54740,7298,18,400,407
Pumbossable,98.79,87722,7292,42,948,602
[ BJ ],99.03,74510,7286,196,1469,645
pielak213,99.01,51441,7275,9,2496,633
Veth,99.41,59543,7268,100,526,512
YuyuKo sama,99.46,118445,7267,1807,2108,890
PeteX,98.31,83923,7263,115,1736,953
Hikiezi,99.15,38780,7252,16,570,335
warrock,99.25,67128,7249,171,1159,1041
benjacala,99.06,115384,7248,86,1633,900
KagaR,98.76,71357,7242,145,1586,822
sk0,99.36,36962,7237,70,559,575
FunOrange,98.88,57951,7224,130,854,638
Koba,99.28,114967,7220,191,684,568
Kafuu Chino,98.82,69397,7216,44,806,362
Oxia,99.04,65881,7213,151,1738,1474
Effole,98.14,33564,7202,22,423,373
unberlin,98.78,91486,7350,29,792,1035
Danidesu,98.57,44887,7345,28,410,596
Far_Q,98.85,106376,7337,44,1411,695
callmebatya,98.99,72770,7328,63,1092,570
4mpy,99.44,76711,7322,71,680,593
Fuyu,98.95,119735,7316,381,2782,545
Forseen,99.2,203107,7302,885,2878,74
Toke,99.09,224187,7301,76,1247,1243
Koni Kinmo,98.77,36818,7292,51,943,1075
SyoZohma,99.14,50625,7290,82,1163,1005
FzimoNN,99.02,61538,7282,245,1336,111
Weertypoi,98.93,47338,7269,64,893,498
Emula,98.67,74819,7267,90,1657,482
Ciao,98.8,87623,7263,87,1080,631
ClawViper,99.02,46000,7259,154,1911,185
Ruchika,99.41,126642,7249,723,1799,775
diciestaking,99.05,45356,7249,65,1031,493
Playboy,99.42,80054,7244,410,2583,867
Fataliis,99.26,61810,7240,94,813,516
KHRiku,98.6,48301,7227,88,838,462
YuLi,99.03,97282,7221,174,1476,836
K i R i K a R u,99.13,88736,7217,467,2155,514
[hamiy],98.53,94284,7213,342,2472,1335
CookEasy,99.03,130702,7208,99,1299,1043
[Lunatic Bell],98.52,92474,7202,19,858,305
lndex,98.65,60771,7199,56,1028,555
Raydric,99.17,93309,7191,89,1299,869
Chewin,99.09,137014,7189,414,5715,805
Aden,98.81,67550,7188,22,753,785
Maffe,98.92,36284,7179,69,712,660
CPUGeek,99.57,76653,7174,238,1137,274
GHAngeloid,99.32,96592,7173,105,1621,633
Husk,99.11,82663,7172,65,1454,874
Blank-,98.49,32991,7171,38,1026,650
Rizer,99.32,52032,7169,761,2204,320
Riven,99.04,115254,7165,49,819,749
taku,98.6,44481,7161,201,2963,930
Salvage,99.46,102540,7159,936,6031,9
Illkryn,98.87,131846,7157,153,2724,1392
Ignite,98.9,88242,7156,126,895,764
mniminwoo,99.03,82170,7150,75,879,859
Dunois,99.2,65669,7148,108,912,854
xXKorreal420Xx,98.89,44672,7140,81,635,262
momotayan,98.94,30771,7137,187,1379,352
Inuchin,99.38,109268,7136,671,1343,493
follon,98.97,59572,7133,222,615,524
anticlown111,99.18,51251,7128,173,2426,694
II Jelli II,99.03,41918,7113,26,690,904
Toukai,98.79,99778,7102,576,3282,271
haxsu,98.88,159248,7099,112,1223,842
Pray,95.83,75171,7197,17,1757,557
Ciera,99.26,80261,7190,751,3378,561
Yuza,99.3,52825,7189,37,759,411
Koalazy,96.55,92875,7186,328,2351,388
Henarca,98.82,21381,7175,791,1359,573
mmaasslloo,99.22,79353,7173,92,969,629
Komaa,98.84,79652,7173,164,528,108
OK_Kenny,99.06,50773,7171,36,675,568
Blanco,98.73,73553,7170,23,694,819
Genny,99.3,66896,7167,50,613,440
CatsOnAcid,99.14,75202,7164,42,1239,577
Tobi,99.22,108533,7161,65,1161,867
Nakano-,99.03,125782,7159,588,2816,108
Reisen Inaba,98.81,30491,7156,25,563,466
Shott,99.33,170536,7156,56,1659,1340
lolikka,99.01,38969,7149,116,576,559
Niko,99.12,71174,7145,228,1173,365
Summer Solstice,99.15,80648,7137,73,1102,791
Prosternick,98.93,64918,7136,190,1114,1350
-PC,99.44,65074,7134,244,974,831
PunkyBoy,98.59,60360,7131,65,1591,885
Mazzerin,99.32,54895,7127,57,1452,430
Megure,99.32,89277,7112,285,2003,881
Shounen X,98.85,10235,7100,33,368,287
skashiro,99.13,50309,7097,147,1370,970
[ ZhengS ],97.59,101853,7096,34,783,570
Nelissa,99.26,67012,7093,77,1385,749
mithew,97.97,102039,7089,62,600,648
ShiraKai,98.86,69119,7089,443,2728,667
Gio,98.8,92716,7087,30,1374,523
Celis,99,138132,7086,254,1512,758
FayeurS,99.49,59763,7082,372,2001,183
Rikka-,98.41,75586,7078,35,828,752
rafalbrew,99,51952,7074,24,829,578
Venyera,98.81,13876,7071,32,239,369
oohily,98.84,69323,7070,93,2734,873
kutafix,98.63,39019,7070,12,181,353
Mysto-kun,98.96,123835,7057,145,3368,1485
Worne,99.35,117766,7054,854,2704,347
quickly die,99.43,68240,7054,135,1382,861
Zog,99.09,76777,7050,89,812,745
Elscar,99.32,81712,7049,391,1089,215
Golden-Lin,99.34,132395,7049,889,3360,1310
funky enough,98.02,52459,7046,10,852,776
KoTo,98.76,143042,7044,89,2356,979
serea,99.29,188872,7042,1048,2002,103
Kyschel,99.25,76468,7037,31,437,470
dkdfldpxk159,98.32,15469,7032,9,259,390
Mustaash,98.3,84228,7030,39,791,728
Jararered,98.77,45543,7029,124,907,616
Subbie,99.27,122841,7096,1269,1469,195
Lucid Astray,99.03,94194,7092,102,1920,1156
Distant years,98.82,44397,7089,67,1544,926
CookieNia,97.63,69316,7088,73,885,688
7 K e n a n a 7,97.43,94401,7086,33,388,454
Arles,98.96,56426,7085,57,443,582
Cnya,98.73,89521,7078,63,2818,645
Delis,98.5,75053,7077,304,1766,447
Sheeaper,98.77,54450,7073,20,427,453
Melt3dCheeze,99.05,84191,7071,105,1234,187
Watsaiye,98.13,97892,7070,19,473,443
Enhu,99.33,84731,7067,330,1379,539
WhiteCat,98.73,39314,7056,37,385,195
Noiraku,99.08,131819,7054,150,3023,550
Mafham,98.12,42229,7052,77,602,279
vaporlol,99.19,48066,7049,37,445,398
Zekker,98.95,28007,7049,262,172,211
Sablestars,99.27,51954,7048,23,669,320
primrose,98.88,68178,7046,224,1056,599
hlx_groden,99.07,52783,7043,77,770,378
kafaN,99.36,119878,7039,2037,1210,108
DubiosSchiffer,98.3,78000,7033,27,940,280
Flask,96.8,42028,7031,92,1265,806
loliho8,97.86,27098,7030,10,414,533
iwakou,99.24,82454,7029,112,1094,468
Happy New Year,99.18,50276,7028,333,1186,142
Meg,99.14,134095,7025,475,1577,750
hyheleh,98.9,66280,7022,52,1434,824
Forget me not,99.48,46586,7021,150,1161,1017
Qchan,98.27,46570,7014,54,838,469
Avenging_Goose,98.97,30241,7009,28,388,359
sAraShina,98.04,129154,7008,583,3628,604
Orbi988,98.97,71626,7005,59,1094,384
Death,98.68,65431,7004,115,785,918
The Mykonian,98.84,32718,7000,14,401,491
surume yotyan,99.5,43200,6998,246,847,615
[ - Horo - ],98.65,97964,6982,30,816,700
Akane-Yuki,98.52,32775,6978,69,762,377
LordTimeWaste,99.02,51126,6974,55,868,1513
ChokoretoMiruku,98.79,44619,6972,65,833,973
Pendulum,99.32,48349,6968,36,693,589
Qinec14,99.05,96737,6965,50,722,673
SodaCatz,99.1,93762,6962,376,2344,460
Blackskyline,98.59,35244,6960,18,627,589
Hyppyri,98.87,89982,6957,56,858,1100
Venrue,97.77,50888,6956,13,232,503
DrayZess,98.99,48210,6949,14,538,574
Hexicate,99.26,25817,6945,37,568,591
MentaLoli,98.79,73842,6942,55,982,1338
Cres,99.15,87109,6937,756,3735,888
-P0INT-,98.69,42819,7026,45,603,480
Neab,99.1,113677,7022,836,4033,986
Zola,99.49,29066,7022,67,543,449
Admirable,98.77,47962,7018,41,827,1158
kjuszino,98.39,102362,7010,21,536,531
Rion-,99.25,78310,7008,126,1265,693
Rei24,99.21,110796,7007,636,2521,535
Jacob,98.97,47689,7004,75,656,523
Alieen,98.96,52707,7000,5,450,388
kek,99.03,62945,6999,61,781,492
La Valse,98.69,38224,6984,341,3800,392
nf_nl,99.1,62529,6982,111,1552,522
Piggey,99.12,74912,6975,75,1200,408
Nakocchi,98.75,44567,6972,280,1387,1060
Haenes,97.53,55463,6969,0,814,740
wavezz,99.11,52951,6965,241,1361,546
N a n o,99.18,127773,6962,740,4624,164
[Y U I],98.38,50709,6961,73,1608,531
revurii,98.65,63529,6958,7,497,643
Pain,99.33,88355,6956,384,1624,542
Apraxia,98.9,64638,6953,68,518,809
Adam_tw,98.94,52978,6946,92,474,373
Ruru,99.02,56881,6944,126,1270,218
K_N,99.19,59861,6938,99,1173,640
Peingod,98.93,74355,6936,152,1417,628
ChitogeOP,98.55,56205,6921,39,463,456
InabaTewi,99.04,93495,6918,279,1983,253
quattro cani,98.65,47741,6912,11,535,616
Polaco,99.08,57768,6908,183,1439,675
0203okaT,99.28,55357,6907,439,3070,317
Woey,99.23,79351,6897,658,1531,736
TrickMirror,98.98,131136,6895,382,3014,1040
Rixia Mao,98.08,15764,6884,25,640,105
Banana-,99.06,42570,6881,80,530,366
Kaifin,99.39,83848,6879,82,615,483
AntoN,99.01,76399,6876,137,1436,1617
mookss1231,98.96,64157,6874,146,1472,1053
PhaCeLia,98.35,74642,6872,219,1912,950
Miucs,98.52,79109,6866,180,930,602
Rilium,98.56,54498,6864,24,902,806
Xim,98.64,46050,6859,65,819,892
Madokaaa,98.67,80136,6856,38,1045,762
gejutel,98.44,90436,6853,26,558,518
wavezz,99.02,52228,6846,237,1344,538
Mood Breaker,99.08,67559,6842,122,900,798
Fuwzie,99.42,44034,6840,407,578,424
aod,98.43,109015,6825,115,1827,893
Seto Kousuke,98.83,99916,6825,99,1213,1192
Death Zone,99.4,20832,6820,131,886,202
- Croma -,98.3,93253,6819,175,1790,1655
Wookiezi,99.01,55238,6920,69,426,550
xasuma,99.23,47706,6914,387,3662,1977
Aeril,99.11,68066,6909,28,358,442
Diulenomo,98.98,45969,6907,115,1168,677
Raishu,98.72,33049,6906,29,908,436
Karthy,98.93,27681,6896,51,568,956
hlx_groden,99.05,52406,6888,77,767,374
tomtusi123,98.38,62641,6883,163,1819,445
[ Flashoky ],97.99,78427,6880,55,489,397
Epiphany,99.5,32927,6876,30,365,614
mrzomb,99.36,77485,6875,381,1828,1034
John the Dog,99.33,46891,6872,43,594,540
[ - Horo - ],98.76,97378,6868,30,812,698
Kirin,99.14,78842,6865,63,872,503
Makezu,99.03,78802,6863,13,628,646
AAA,98.44,70628,6856,109,1500,79
hummingbird,98.58,42031,6853,52,773,368
Poruteri,99.21,92898,6848,249,2058,760
[C u r i],98.82,47049,6844,119,770,488
Netz,99.26,67094,6841,364,2000,475
Lazer,98.47,41231,6827,65,1125,853
[ AeonLust ],98.92,53445,6825,79,1445,788
Nelissa,99.2,66115,6824,75,1381,742
Mirtrax,98.09,53304,6820,13,480,361
Menthuthuyoupi,99.53,46139,6818,63,772,724
Kumano,99.01,80693,6818,207,1654,415
younited,99.26,32860,6816,32,558,187
120,98.91,65503,6814,0,1038,536
VINXIS,98.82,56251,6810,26,705,855
Granje,99.02,177124,6805,356,3225,440
Super Arrow,97.74,67469,6802,22,1191,827
Ayalis,99.24,107287,6802,275,1346,637
Ragnawrawk,98.46,45727,6800,97,904,545
lorelai,98.72,91088,6791,3,772,857
Akane-Yuki,98.49,32414,6790,69,755,379
Black Sheep,99.15,155199,6786,527,3192,608
Brown K,99.15,96232,6783,412,952,465
_kyky_,98.55,53751,6780,21,468,511
Pyonta,98.75,99999,6778,155,1026,245
Roro Rosset,99.63,96187,6776,5258,1717,272
sardine0221,98.79,68181,6773,217,2686,603
Qchan,98.35,45879,6769,54,833,466
Shimox,98.76,143397,6765,290,1958,1088
Hakkero,98.12,105878,6761,864,2642,563
[TAKA],98.95,52141,6758,80,1282,512
SoRayZe,98.75,93290,6751,166,1488,636
Mya,98.58,42252,6750,13,576,621
- Tea -,97.09,84066,6745,15,356,586
Fangzy,99.12,58915,6742,251,1579,781
yeahbuddyzz,98.76,91380,6737,53,911,486
Yuleiyu,98.99,141860,6817,513,3015,233
loliho8,98.03,26347,6815,8,405,524
Faics,99.44,8607,6810,113,522,495
Meiph,99.04,19277,6807,38,257,177
R u n e,99.35,38986,6805,842,501,49
dopedick donkle,98.19,67167,6802,16,808,502
ExRei,99.13,116189,6800,33,695,578
Lunirs,98.54,37647,6800,10,442,488
Nemis,98.94,141380,6791,293,696,568
Ceptin,96.29,46748,6787,32,367,520
Boy_314,98.83,37406,6783,22,683,680
hvick810,99.11,112593,6780,110,1541,1175
ExpertBOT,98.8,64070,6779,73,704,350
MAJINAx,99.11,35073,6778,141,808,749
Otters,99.25,40526,6776,55,359,386
404 AimNotFound,99.5,29727,6770,108,640,968
Afrodafro,99.22,49489,6768,47,388,373
Juno,99.46,49572,6765,79,1003,425
Climate,99.3,115392,6759,1208,1496,18
Anroyz,98.6,114164,6755,51,780,809
oneplusone,97.39,43232,6750,1,628,1194
Gyuunyu,98.89,98154,6749,118,1138,493
broodjepure,99.28,84474,6744,73,1324,1343
MRT,98.92,107691,6738,120,1225,998
NeBuSC2,98.78,46870,6736,482,1073,219
zxxzxxz,98.4,60195,6732,69,1314,587
Suzutsuki-,98.8,95100,6708,293,1759,592
Kalvin,98.79,75345,6706,45,240,432
Beomsan,98.76,38360,6703,35,781,488
Rosalie Lu,98.58,43341,6702,198,1525,960
jesse1412,95.63,126276,6701,29,881,1172
BannedForever,99.04,69307,6700,30,1071,211
Neko Mimi,99.25,70068,6699,929,764,309
_WinRAWR,99.14,100310,6693,59,563,627
Sandsky0,99.06,30745,6691,45,304,453
legendcrazyman,97.98,48139,6690,50,802,449
Rinquin,99.09,75399,6685,23,838,870
LZStorm,98.16,39322,6685,34,1338,643
kLeptO,99.03,65619,6680,12,464,579
Rinzler,99.02,41162,6676,9,281,124
Gomo Pslvarh,99.09,49475,6675,1457,1973,237
Chaoslitz,99.76,52764,6673,1463,452,8
Fr0th,98.35,57397,6671,59,1041,415
YuaKKuma,99.17,132361,6669,1117,4827,404
P1u70,98.87,20499,6667,83,711,367
Zboys,99.4,60507,6666,150,1525,525
jeydude,99.07,55865,6663,274,2204,574
M a c,99.01,58415,6660,105,489,495
[ Erina ],97.53,100574,6654,101,2271,914
Woobowiz,98.91,76794,6653,46,705,684
randomizer89,97.93,179004,6726,156,2458,1606
ToLove,98.6,38388,6707,83,645,305
Wario,99.07,51169,6703,135,618,1014
Clyine,98.58,50183,6702,27,1336,848
Serah,99.28,27406,6701,142,666,329
Wonder,99.32,71147,6700,549,1115,623
dok1e,99.28,112087,6700,15,784,556
Gao,99.41,46377,6698,28,508,539
Mareyo,98.73,72759,6692,260,3017,1279
